"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores[0]","Home Line Scores[1]","Home Line Scores[2]","Home Line Scores[3]","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores[0]","Away Line Scores[1]","Away Line Scores[2]","Away Line Scores[3]","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401693677","2024","1","regular","2024-08-24T04:00:00.000Z","true","true","true","false","","","","124179","Lincoln (CA)","Independent DII","ii","7","0","0","0","7","","","","108382","College of Idaho","","","45","14","7","14","10","","","","","",""
"401635525","2024","1","regular","2024-08-24T16:00:00.000Z","false","true","true","true","","3504","Aviva Stadium","59","Georgia Tech","ACC","fbs","24","7","7","0","10","0.9913955304658811","1497","1513","52","Florida State","ACC","fbs","21","8","6","0","7","0.008604469534118864","1692","1676","7.8222239620","","Aer Lingus College Football Classic"
"401654665","2024","1","regular","2024-08-24T19:30:00.000Z","false","true","false","false","","3827","Memorial Stadium (Stephenville, TX)","2627","Tarleton State","UAC","fcs","26","16","10","0","0","0.054366198232126725","","","2377","McNeese","Southland","fcs","23","7","0","3","13","0.9456338017678733","","","5.5640247878","",""
"401643697","2024","1","regular","2024-08-24T20:00:00.000Z","false","true","false","false","","3971","University Stadium (NM)","167","New Mexico","Mountain West","fbs","31","10","14","7","0","0.30110066648514766","1234","1234","147","Montana State","Big Sky","fcs","35","0","14","0","21","0.6988993335148523","","","4.9273181699","",""
"401654662","2024","1","regular","2024-08-24T23:00:00.000Z","false","true","true","false","","3689","Cramton Bowl","2546","Southeast Missouri State","Big South-OVC","fcs","37","7","6","8","16","0.994947815730074","","","2453","North Alabama","UAC","fcs","15","8","7","0","0","0.005052184269926041","","","7.1719013459","","FCS Kickoff"
"401636372","2024","1","regular","2024-08-24T23:30:00.000Z","false","true","true","false","","4246","Center Parc Stadium","2450","Norfolk State","MEAC","fcs","23","14","0","3","6","0.918362106299498","","","50","Florida A&M","SWAC","fcs","24","7","3","14","0","0.081637893700502","","","4.6903128028","","Cricket MEAC/SWAC Challenge Kickoff"
"401643696","2024","1","regular","2024-08-25T00:00:00.000Z","false","true","false","false","","3816","Mackay Stadium","2440","Nevada","Mountain West","fbs","24","7","10","7","0","0.1027094743544201","1222","1243","2567","SMU","ACC","fbs","29","0","10","3","16","0.8972905256455799","1690","1669","7.6714922497","",""
"401643858","2024","1","regular","2024-08-25T03:59:00.000Z","false","true","false","false","","7220","Clarence T.C. Ching Athletics Complex","62","Hawai'i","Mountain West","fbs","35","14","0","7","14","0.9564689570884497","1227","1227","2169","Delaware State","MEAC","fcs","14","0","7","7","0","0.0435310429115503","","","5.2243562780","",""
"401675545","2024","1","regular","2024-08-29T04:00:00.000Z","true","true","false","true","","6123","Jackson Field","2834","Sul Ross State","Lone Star","ii","21","0","7","14","0","","","","2704","West Texas A&M","Lone Star","ii","42","0","21","7","14","","","","","",""
"401674318","2024","1","regular","2024-08-29T22:00:00.000Z","false","true","false","false","","3950","Superior Dome","128","Northern Michigan","GLIAC","ii","7","0","0","0","7","","","","134","Minnesota Duluth","Northern Sun","ii","35","6","7","15","7","","","","","",""
"401628580","2024","1","regular","2024-08-29T22:00:00.000Z","false","true","false","false","","717","Villanova Stadium","222","Villanova","CAA","fcs","24","10","7","7","0","0.23680753263995083","","","2754","Youngstown State","MVFC","fcs","17","0","3","7","7","0.7631924673600492","","","4.2684188077","",""
"401673370","2024","1","regular","2024-08-29T22:00:00.000Z","false","true","false","false","","3663","Burke-Tarr Stadium","2105","Carson-Newman College","South Atlantic","ii","50","7","19","17","7","","","","2890","Reinhardt University","","","7","0","7","0","0","","","","","",""
"401628458","2024","1","regular","2024-08-29T22:00:00.000Z","false","true","false","false","","6577","SHI Stadium","164","Rutgers","Big Ten","fbs","44","7","10","14","13","0.9969831120621432","1460","1460","47","Howard","MEAC","fcs","7","0","7","0","0","0.003016887937856816","","","4.6819518771","",""
"401673041","2024","1","regular","2024-08-29T22:00:00.000Z","false","true","false","false","","3774","Jayne Stadium","2413","Morehead State","Pioneer","fcs","17","0","10","0","7","","","","2119","Central State (OH)","SIAC","ii","10","0","10","0","0","","","","","",""
"401628581","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3630","Allegacy Federal Credit Union Stadium","154","Wake Forest","ACC","fbs","45","7","10","21","7","0.9025691144714703","1431","1431","2448","North Carolina A&T","CAA","fcs","13","7","3","0","3","0.09743088552852974","","","4.0055730674","",""
"401634299","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3670","Carter-Finley Stadium","152","NC State","ACC","fbs","38","7","7","3","21","0.9918432913255499","1606","1606","2717","Western Carolina","Southern","fcs","21","14","0","7","0","0.008156708674450064","","","7.4610249317","",""
"401674305","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","6212","Bishop Schmitt Field","112335","Wheeling","Mountain East","ii","25","7","10","0","8","","","","2385","Mercyhurst","NEC","fcs","28","7","14","7","0","","","","","",""
"401628582","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3652","FBC Mortgage Stadium","2116","UCF","Big 12","fbs","57","6","23","28","0","0.9984304429832914","1578","1578","160","New Hampshire","CAA","fcs","3","0","3","0","0","0.0015695570167085782","","","3.4992540194","",""
"401636387","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3817","Malone Stadium","2433","UL Monroe","Sun Belt","fbs","30","7","7","7","9","0.9698949195350997","1156","1156","2296","Jackson State","SWAC","fcs","14","0","7","7","0","0.030105080464900347","","","6.4645770987","",""
"401634143","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","4417","Five Star Stadium at the Moye Complex","2382","Mercer","Southern","fcs","63","14","14","14","21","0.9989699805437935","","","2506","Presbyterian","Pioneer","fcs","10","3","0","7","0","0.0010300194562065101","","","2.8773607294","",""
"401628592","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3998","Zable Stadium","2729","William & Mary","CAA","fcs","41","14","14","13","0","0.998934559408119","","","2678","VMI","Southern","fcs","7","0","7","0","0","0.0010654405918809617","","","2.6764257434","",""
"401674525","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","6035","Memorial Stadium (Wayne, NE)","2844","Wayne State (NE)","Northern Sun","ii","49","7","7","21","14","","","","2402","Missouri S&T","Great Lakes","ii","17","0","3","0","14","","","","","",""
"401674184","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","5134","Bearcat Stadium","138","Northwest Missouri St","Mid America","ii","22","0","0","9","13","","","","2364","Minnesota State Mankato","Northern Sun","ii","36","8","14","7","7","","","","","",""
"401674174","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","6062","Gable Field at Doc Wadley Stadium","196","Northeastern State","Independent DII","ii","31","14","17","0","0","","","","137","Missouri Western","Mid America","ii","33","14","0","13","6","","","","","",""
"401674274","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","5943","Duvall-Rosier Field","2986","Fairmont State","Mountain East","ii","56","7","7","21","21","","","","611","Seton Hill","Pennsylvania State Athletic","ii","24","0","10","0","14","","","","","",""
"401674221","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","6052","Herb Parker Stadium","568","Minot State","Northern Sun","ii","38","17","7","0","14","","","","628","Valley City State","","","7","0","0","7","0","","","","","",""
"401676074","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","true","","4431","Chryst Field at Biemesderfer Stadium","210","Millersville","Pennsylvania State Athletic","ii","7","0","7","0","0","","","","2134","Clarion","Pennsylvania State Athletic","ii","36","7","0","15","14","","","","","",""
"401675822","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3638","MDU Resources Community Bowl","559","University of Mary","Northern Sun","ii","23","9","7","7","0","","","","2939","Jamestown College","","","6","0","0","0","6","","","","","",""
"401675476","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","6046","Meares Stadium","2369","Mars Hill","South Atlantic","ii","16","0","7","3","6","","","","2170","Delta State","Gulf South","ii","47","0","10","14","23","","","","","",""
"401628579","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","true","","3695","Delaware Stadium","48","Delaware","CAA","fcs","48","14","20","7","7","0.9915025125216215","","","2803","Bryant","CAA","fcs","17","3","7","0","7","0.00849748747837853","","","3.0604916608","",""
"401674363","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","true","","4440","Sox Harrison Stadium","2205","Edinboro University","Pennsylvania State Athletic","ii","12","3","3","0","6","","","","2188","East Stroudsburg University","Pennsylvania State Athletic","ii","24","10","0","14","0","","","","","",""
"401674307","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","5874","Chet Anderson Stadium","132","Bemidji State","Northern Sun","ii","19","0","0","3","10","","","","2392","Michigan Tech","GLIAC","ii","13","7","0","3","3","","","","","",""
"401674295","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","5886","West Family Stadium","2699","West Liberty","Mountain East","ii","21","0","7","7","7","","","","2682","Walsh","Great Midwest Athletic","ii","41","20","7","7","7","","","","","",""
"401644730","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3786","Kelly/Shorts Stadium","2117","Central Michigan","Mid-American","fbs","66","14","28","24","0","0.990740332770375","1333","1333","2115","Central Connecticut","NEC","fcs","10","7","0","3","0","0.009259667229625013","","","3.5315915573","",""
"401644729","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3700","Doyt L. Perry Stadium","189","Bowling Green","Mid-American","fbs","41","20","7","7","7","0.9928386384421355","1431","1431","2230","Fordham","Patriot","fcs","17","0","3","7","7","0.0071613615578645096","","","2.6308489164","",""
"401644727","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3965","UB Stadium","2084","Buffalo","Mid-American","fbs","30","13","3","7","7","0.9963644776637445","1357","1357","322","Lafayette","Patriot","fcs","13","0","0","6","7","0.0036355223362555256","","","4.5184667445","",""
"401634152","2024","1","regular","2024-08-29T23:00:00.000Z","false","true","false","false","","3710","Ernest W. Spangler Stadium","2241","Gardner-Webb","Big South-OVC","fcs","20","3","10","7","0","0.5721206203546367","","","2747","Wofford","Southern","fcs","21","8","3","0","10","0.42787937964536327","","","7.0427787593","",""
"401644728","2024","1","regular","2024-08-29T23:30:00.000Z","false","true","false","false","","3739","Glass Bowl","2649","Toledo","Mid-American","fbs","49","21","7","14","7","0.9854090128176071","1526","1526","2184","Duquesne","NEC","fcs","10","7","3","0","0","0.014590987182392934","","","3.6042805247","",""
"401655664","2024","1","regular","2024-08-29T23:30:00.000Z","false","true","false","false","","3701","Drake Stadium","2181","Drake","Pioneer","fcs","0","","","","","","","","2825","Quincy","Great Lakes","ii","0","","","","","","","","","",""
"401628320","2024","1","regular","2024-08-29T23:30:00.000Z","false","true","true","false","","3983","War Memorial Stadium (AR)","8","Arkansas","SEC","fbs","70","28","21","7","14","0.9989700310726486","1454","1454","2029","Arkansas-Pine Bluff","SWAC","fcs","0","0","0","0","0","0.00102996892735141","","","2.5735528941","",""
"401640998","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","3662","AmFirst Stadium","55","Jacksonville State","Conference USA","fbs","27","3","7","0","17","0.006210418812854204","1538","1449","324","Coastal Carolina","Sun Belt","fbs","55","17","14","10","14","0.9937895811871458","1448","1537","2.3532792649","",""
"401674150","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","true","","5942","Francis G. Welch Stadium","2214","Emporia State University","Mid America","ii","30","0","6","10","14","","","","2687","Washburn","Mid America","ii","14","0","0","7","7","","","","","",""
"401655860","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","5116","O'Shaughnessy Stadium","2900","St. Thomas (MN)","Pioneer","fcs","13","7","0","6","0","0.0012056173925438967","","","2894","Sioux Falls","Northern Sun","ii","34","8","3","9","14","0.9987943826074561","","","4.8571363888","",""
"401675114","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","3756","Homer Bryce Stadium","2617","Stephen F. Austin","Southland","fcs","77","42","28","0","7","","","","123086","North American University","","","0","0","0","0","0","","","","1.8434041735","",""
"401634206","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","3726","Folsom Field","38","Colorado","Big 12","fbs","31","14","3","7","7","0.3704693385585345","1324","1324","2449","North Dakota State","MVFC","fcs","26","10","10","0","6","0.6295306614414655","","","6.0376176228","",""
"401636606","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","true","false","","3486","Children's Mercy Park","2305","Kansas","Big 12","fbs","48","7","27","7","7","0.9989701373065328","1619","1619","2815","Lindenwood","Big South-OVC","fcs","3","0","0","0","3","0.001029862693467165","","","3.0016207210","",""
"401628327","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","3838","Memorial Stadium","142","Missouri","SEC","fbs","51","28","7","10","6","0.9989083251415593","1744","1744","93","Murray State","MVFC","fcs","0","0","0","0","0","0.0010916748584407499","","","2.1957671965","",""
"401654562","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","1905","DakotaDome","233","South Dakota","MVFC","fcs","45","10","21","7","7","0.9980638710597333","","","425","Northern State","Northern Sun","ii","3","3","0","0","0","0.0019361289402667348","","","2.4587291553","",""
"401673254","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","true","","3860","O'Harra Stadium","613","South Dakota Mines","Rocky Mountain","ii","6","0","3","3","0","","","","2570","CSU Pueblo","Rocky Mountain","ii","35","7","7","14","7","","","","","",""
"401628448","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","3953","Huntington Bank Stadium","135","Minnesota","Big Ten","fbs","17","0","14","0","3","0.8741646700190268","1492","1492","153","North Carolina","ACC","fbs","19","0","7","6","6","0.12583532998097324","1546","1546","8.3966898321","",""
"401675538","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","6049","Memorial Stadium (Wichita Falls, TX)","2395","Midwestern State","Lone Star","ii","18","2","3","6","7","","","","2403","Missouri Southern State","Mid America","ii","11","3","0","0","8","","","","","",""
"401674159","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","5890","Lewis Field Stadium","2231","Fort Hays State","Mid America","ii","21","14","0","0","7","","","","2025","Angelo State","Lone Star","ii","7","0","7","0","0","","","","","",""
"401673282","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","5880","Elliott Field at Don Beebe Stadium","2123","Chadron St","Rocky Mountain","ii","6","0","6","0","0","","","","2438","Nebraska-Kearney","Mid America","ii","18","7","11","0","0","","","","","",""
"401673279","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","6076","Javelina Stadium","2658","Texas A&M-Kingsville","Lone Star","ii","13","7","3","3","0","","","","11","Colorado Mesa","Rocky Mountain","ii","16","8","0","0","8","","","","","",""
"401673257","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","6059","Sanchez Family Stadium","2424","New Mexico Highlands","Rocky Mountain","ii","37","7","9","14","7","","","","2201","Eastern New Mexico","Lone Star","ii","63","21","7","14","21","","","","","",""
"401645316","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","7221","Protective Stadium","5","UAB","American Athletic","fbs","41","14","14","3","10","0.998633095814721","1363","1363","2016","Alcorn State","SWAC","fcs","3","3","0","0","0","0.001366904185278961","","","3.2583396559","",""
"401645317","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","4729","Yulman Stadium","2655","Tulane","American Athletic","fbs","52","7","14","14","17","0.9989668126898874","1565","1565","2545","SE Louisiana","Southland","fcs","0","0","0","0","0","0.0010331873101125932","","","3.9545561472","",""
"401645318","2024","1","regular","2024-08-30T00:00:00.000Z","false","true","false","false","","3674","Chapman Stadium","202","Tulsa","American Athletic","fbs","62","14","27","7","14","0.9988522601651243","1248","1248","2466","Northwestern State","Southland","fcs","28","14","0","0","14","0.001147739834875705","","","4.1619627667","",""
"401628583","2024","1","regular","2024-08-30T01:00:00.000Z","false","true","false","false","","3906","Roos Field","331","Eastern Washington","Big Sky","fcs","42","14","14","7","7","0.9986200424510411","","","2405","Monmouth","CAA","fcs","27","7","7","0","13","0.001379957548958921","","","3.9223201444","",""
"401636607","2024","1","regular","2024-08-30T01:00:00.000Z","false","true","false","false","","587","Rice-Eccles Stadium","254","Utah","Big 12","fbs","49","7","28","7","7","0.9989529148338463","1622","1622","253","Southern Utah","UAC","fcs","0","0","0","0","0","0.001047085166153705","","","2.4892539854","",""
"401654845","2024","1","regular","2024-08-30T01:00:00.000Z","false","true","false","false","","3832","Memorial Stadium (Champaign, IL)","356","Illinois","Big Ten","fbs","45","14","17","7","7","0.998775795771694","1502","1502","2197","Eastern Illinois","Big South-OVC","fcs","0","0","0","0","0","0.0012242042283060472","","","2.6165140810","",""
"401643698","2024","1","regular","2024-08-30T02:00:00.000Z","false","true","false","false","","3935","CEFCU Stadium","23","San José State","Mountain West","fbs","42","7","7","7","21","0.9887113561234411","1544","1544","16","Sacramento State","Big Sky","fcs","24","14","3","7","0","0.011288643876558924","","","8.7463456016","",""
"401645319","2024","1","regular","2024-08-30T22:00:00.000Z","false","true","false","false","","3841","Michie Stadium","349","Army","American Athletic","fbs","42","7","14","7","14","0.9979306489300219","1425","1425","2329","Lehigh","Patriot","fcs","7","7","0","0","0","0.002069351069978076","","","3.1009780986","",""
"401628453","2024","1","regular","2024-08-30T23:00:00.000Z","false","true","false","false","","3936","Spartan Stadium","127","Michigan State","Big Ten","fbs","16","2","14","0","0","0.8569259339139759","1392","1401","2226","Florida Atlantic","American Athletic","fbs","10","0","3","7","0","0.14307406608602413","1422","1413","6.7849495035","",""
"401628328","2024","1","regular","2024-08-30T23:00:00.000Z","false","true","false","false","","3835","Memorial Stadium (Norman, OK)","201","Oklahoma","SEC","fbs","51","17","17","3","14","0.9967305253633713","1786","1849","218","Temple","American Athletic","fbs","3","0","0","3","0","0.003269474636628744","1178","1115","2.6725263142","",""
"401656600","2024","1","regular","2024-08-30T23:00:00.000Z","false","true","false","false","","3607","Alfond Stadium","311","Maine","CAA","fcs","17","0","10","0","7","0.9249528354518197","","","2142","Colgate","Patriot","fcs","14","0","7","0","7","0.07504716454818028","","","6.2211452136","",""
"401628584","2024","1","regular","2024-08-30T23:30:00.000Z","false","true","false","false","","3982","Wallace Wade Stadium","150","Duke","ACC","fbs","26","3","7","9","7","0.9964878761250934","1602","1602","2210","Elon","CAA","fcs","3","0","0","0","3","0.0035121238749066253","","","4.3623822452","",""
"401628461","2024","1","regular","2024-08-31T01:00:00.000Z","false","true","false","false","","347","Camp Randall Stadium","275","Wisconsin","Big Ten","fbs","28","0","10","3","15","0.5495450669632155","1587","1593","2711","Western Michigan","Mid-American","fbs","14","0","7","0","7","0.4504549330367845","1315","1309","7.0982402340","",""
"401634300","2024","1","regular","2024-08-31T02:30:00.000Z","false","true","false","false","","3940","Stanford Stadium","24","Stanford","ACC","fbs","27","7","10","0","10","0.10769287584413943","1286","1295","2628","TCU","Big 12","fbs","34","7","3","10","14","0.8923071241558606","1587","1578","9.2635770293","",""
"401643703","2024","1","regular","2024-08-31T04:00:00.000Z","true","true","false","false","","3905","Maverik Stadium","328","Utah State","Mountain West","fbs","36","7","3","10","16","0.9971715241134939","1346","1346","2523","Robert Morris","NEC","fcs","14","0","14","0","0","0.0028284758865061432","","","6.7617772711","",""
"401628451","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3665","SECU Stadium","120","Maryland","Big Ten","fbs","50","14","9","13","14","0.9988002754401627","1630","1703","41","UConn","FBS Independents","fbs","7","0","0","7","0","0.0011997245598373008","1230","1157","3.0293093219","",""
"401628450","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3793","Kinnick Stadium","2294","Iowa","Big Ten","fbs","40","3","3","13","21","0.9981064825554675","1550","1550","2287","Illinois State","MVFC","fcs","0","0","0","0","0","0.0018935174445324776","","","4.2891313290","",""
"401654646","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3988","Welcome Stadium","2168","Dayton","Pioneer","fcs","18","9","0","9","0","0.8070310954135067","","","2598","St. Francis (PA)","NEC","fcs","10","0","3","7","0","0.1929689045864933","","","5.2601841540","",""
"401654657","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3979","Wagner College Stadium","2681","Wagner","NEC","fcs","46","19","13","14","0","0.9989348373775856","","","2355","Virginia University Of Lynchburg","","","7","0","7","0","0","0.0010651626224144062","","","2.9149187813","",""
"401645322","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3852","Navy-Marine Corps Memorial Stadium","2426","Navy","American Athletic","fbs","49","6","22","7","14","0.9984703617023533","1368","1368","2083","Bucknell","Patriot","fcs","21","7","0","7","7","0.0015296382976467404","","","3.4538485468","",""
"401634305","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3752","Acrisure Stadium","221","Pittsburgh","ACC","fbs","55","14","14","14","13","0.9944918416705909","1436","1486","2309","Kent State","Mid-American","fbs","24","7","7","10","0","0.005508158329409096","1158","1108","4.2275134344","",""
"401628323","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","true","false","","5348","Mercedes-Benz Stadium","61","Georgia","SEC","fbs","34","0","6","14","14","0.996798246718009","2015","2066","228","Clemson","ACC","fbs","3","0","0","3","0","0.0032017532819910155","1676","1625","3.9981808014","","Aflac Kickoff"
"401628457","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3842","Milan Puskar Stadium","277","West Virginia","Big 12","fbs","12","0","6","0","6","0.0009582824377984128","1574","1546","213","Penn State","Big Ten","fbs","34","0","20","7","7","0.9990417175622016","1833","1861","3.2059023853","",""
"401634169","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3907","Ross-Ade Stadium","2509","Purdue","Big Ten","fbs","49","7","14","14","14","0.9989614643903625","1492","1492","282","Indiana State","MVFC","fcs","0","0","0","0","0","0.0010385356096375142","","","3.1201750370","",""
"401632062","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3873","L&N Federal Credit Union Stadium","97","Louisville","ACC","fbs","62","10","28","21","3","0.9989252517275378","1625","1625","2046","Austin Peay","UAC","fcs","0","0","0","0","0","0.0010747482724622337","","","2.3632203342","",""
"401628333","2024","1","regular","2024-08-31T16:00:00.000Z","false","true","false","false","","3973","FirstBank Stadium","238","Vanderbilt","SEC","fbs","34","3","14","3","7","0.9759708097958583","1284","1313","259","Virginia Tech","ACC","fbs","27","0","3","10","14","0.024029190204141737","1604","1575","7.7799416184","",""
"401654641","2024","1","regular","2024-08-31T16:30:00.000Z","false","true","false","false","","3847","Cooper Field","46","Georgetown","Patriot","fcs","46","12","10","21","3","0.9983093472263984","","","2166","Davidson","Pioneer","fcs","24","3","14","0","7","0.0016906527736015864","","","4.5833708600","",""
"401628330","2024","1","regular","2024-08-31T16:45:00.000Z","false","true","false","false","","3853","Neyland Stadium","2633","Tennessee","SEC","fbs","69","24","21","10","14","0.9989676752583595","1751","1751","236","Chattanooga","Southern","fcs","3","0","0","3","0","0.0010323247416405001","","","2.0752113158","",""
"401655657","2024","1","regular","2024-08-31T17:00:00.000Z","false","true","false","false","","3664","Butler Bowl","2086","Butler","Pioneer","fcs","40","6","13","14","7","0.9981541335142878","","","389","Upper Iowa University","Great Lakes","ii","7","0","7","0","0","0.0018458664857121665","","","4.4578356316","",""
"401674303","2024","1","regular","2024-08-31T17:00:00.000Z","false","true","true","false","","7422","Municipal Stadium","126086","Post University","Northeast 10","ii","41","7","21","6","7","","","","455","West Virginia Wesleyan","Mountain East","ii","24","14","7","3","0","","","","","",""
"401673381","2024","1","regular","2024-08-31T17:00:00.000Z","false","true","false","false","","5840","Fred Selfe Stadium at Nicewonder Field","2213","Emory & Henry College","South Atlantic","ii","38","17","0","14","7","","","","2249","Glenville State","Mountain East","ii","7","0","0","7","0","","","","","",""
"401676691","2024","1","regular","2024-08-31T17:00:00.000Z","false","true","false","true","","6068","George Williams Athletic Complex","2551","Shaw","CIAA","ii","17","7","3","7","0","","","","2207","Elizabeth City State","CIAA","ii","13","0","0","7","6","","","","","",""
"401677383","2024","1","regular","2024-08-31T17:00:00.000Z","false","true","false","true","","6221","Mitchell Stadium","124180","Bluefield State","CIAA","ii","3","3","0","0","0","","","","2736","Winston-Salem","CIAA","ii","34","14","13","7","0","","","","","",""
"401675586","2024","1","regular","2024-08-31T17:00:00.000Z","false","true","false","true","","5945","Wildcat Stadium (GA)","2232","Fort Valley State","SIAC","ii","42","14","7","7","14","","","","2805","Clark Atlanta","SIAC","ii","45","13","13","6","13","","","","","",""
"401634212","2024","1","regular","2024-08-31T18:00:00.000Z","false","true","false","false","","3646","Boone Pickens Stadium","197","Oklahoma State","Big 12","fbs","44","10","7","21","6","0.9918623935187709","1522","1522","2571","South Dakota State","MVFC","fcs","20","0","6","7","7","0.008137606481229076","","","3.8973240461","",""
"401628591","2024","1","regular","2024-08-31T18:30:00.000Z","false","true","false","false","","3854","Nippert Stadium","2132","Cincinnati","Big 12","fbs","38","21","7","10","0","0.9988703038356657","1394","1394","119","Towson","CAA","fcs","20","3","14","3","0","0.0011296961643343373","","","4.0563441295","",""
"401637159","2024","1","regular","2024-08-31T19:00:00.000Z","false","true","false","false","","3820","Gesa Field","265","Washington State","Pac-12","fbs","70","22","27","14","7","0.998969170318451","1530","1530","2502","Portland State","Big Sky","fcs","30","7","10","6","7","0.0010308296815489948","","","2.9697667045","",""
"401675597","2024","1","regular","2024-08-31T19:00:00.000Z","false","true","false","true","","6056","B.T. Harvey Stadium","60","Morehouse College","SIAC","ii","11","","","","","","","","2206","Edward Waters","SIAC","ii","28","","","","","","","","","",""
"401658348","2024","1","regular","2024-08-31T19:00:00.000Z","false","true","false","false","","7076","J.W. Babb Stadium","101784","ERSKINE","Gulf South","ii","52","17","7","21","7","","","","111610","Laurinburg","","","0","0","0","0","0","","","","","",""
"401675404","2024","1","regular","2024-08-31T19:00:00.000Z","false","true","false","false","","6042","Alumni Stadium (KY)","2310","Kentucky State","SIAC","ii","7","7","0","0","0","","","","2676","Virginia Union","CIAA","ii","69","20","14","21","14","","","","","",""
"401628454","2024","1","regular","2024-08-31T19:30:00.000Z","false","true","false","false","","3834","Memorial Stadium (Lincoln, NE)","158","Nebraska","Big Ten","fbs","40","7","23","7","3","0.9829337715303853","1507","1571","2638","UTEP","Conference USA","fbs","7","7","0","0","0","0.017066228469614697","1296","1232","3.5410566160","",""
"401644731","2024","1","regular","2024-08-31T19:30:00.000Z","false","true","false","false","","3764","Huskie Stadium","2459","Northern Illinois","Mid-American","fbs","54","6","28","13","7","0.9989709146104983","1446","1446","2710","Western Illinois","Big South-OVC","fcs","15","3","0","5","7","0.0010290853895017493","","","3.7345812948","",""
"401628322","2024","1","regular","2024-08-31T19:30:00.000Z","false","true","false","false","","3634","Ben Hill Griffin Stadium","57","Florida","SEC","fbs","17","3","7","0","7","0.0005616699198957274","1562","1497","2390","Miami","ACC","fbs","41","7","17","14","3","0.9994383300801043","1553","1618","2.0699906761","",""
"401628331","2024","1","regular","2024-08-31T19:30:00.000Z","false","true","false","false","","3910","DKR-Texas Memorial Stadium","251","Texas","SEC","fbs","52","7","24","14","7","0.9985585872365947","1850","1939","36","Colorado State","Mountain West","fbs","0","0","0","0","0","0.0014414127634052587","1350","1261","2.8170508876","",""
